url,title,publish_date,offense_type,location,timeframe,content
https://www.ndtv.com/india-news/shocked-delhi-police-commissioner-got-a-pat-on-the-back-justice-verma-511178,Shocked Delhi Police Commissioner got a pat on the back: Justice Verma,N/A,rape,New Delhi,Incident timeframe: Month before article publication,"This Article is From Jan 23, 2013
Shocked Delhi Police Commissioner got a pat on the back: Justice Verma
Edited by:
Shamik Ghosh
India
Jan 23, 2013 17:21 pm IST
Read Time:
3 mins
Share
New Delhi:
The head of a commission assigned to review laws for sexual crimes thanked the country's youth for fighting for change after a young student was gang-raped on a bus in Delhi last month. ""Young people are the real hope,"" said Justice JS Verma, ""they have taught the older generation."" (Highlights of Justice Verma's press conference)

Justice Verma, who retired as the chief justice of India, submitted his report to the government today and indicted the government and senior police officers for their response to the heinous attack on Amanat (NOT her real name).

""I was shocked that the Police Commissioner got a pat on the back by the Home Secretary. I was so shocked. The least I would have done was to seek an apology for the failure of my duty to protect citizens,"" said Justice Verma.

Days after the gang-rape, Home Secretary RK Singh had lauded the police for arresting six men who allegedly attacked the student.

Justice Verma said that ""the failure of good governance"" allows incidents like the heinous attack on the student, and is responsible for the palpable public anger that has followed. He said that the police proved its disinterest in reforms or change because the senior most officers from each state - Director Generals of Police (DGP) - did not respond to his committee's queries.

The three-member commission completed its review of existing laws and prepared its report within a tough 30-day deadline.

Justice Verma said he received 80,000 suggestions from India and abroad after he set January 5 as a deadline for receiving comments from the public. ""If we can do what we did in thirty days, then the government should be able to do the same with all its might and resources,"" he said, urging parliament to take up the report and its proposals urgently.
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Justice Verma"
https://www.ndtv.com/india-news/justice-verma-shares-report-on-rape-laws-says-youth-has-led-the-way-511164,"Justice Verma shares report on rape laws, says youth has led the way",N/A,rape,New Delhi,Incident timeframe: Month before article publication,"This Article is From Jan 23, 2013
Justice Verma shares report on rape laws, says youth has led the way
Edited by:
Shamik Ghosh
India
Jan 23, 2013 15:42 pm IST
Read Time:
2 mins
Share
New Delhi:
The head of a commission assigned to review laws for sexual crimes thanked the country's youth for fighting for change after a young student was gang-raped on a bus in Delhi last month. 

""Young people are the real hope,"" said Justice JS Verma, ""they have taught the older generation.""

The three-member commission submitted its report to the government today. It was set up amid huge demonstrations by thousands of students who demanded tougher punishment for sexual offenders after the monstrous attack on Amanat (NOT her real name). She died two weeks after she was allegedly raped by six different men who also assaulted her boyfriend and her with an iron rod.

Justice Verma said he received 80,000 suggestions from India and abroad after he set January 5 as a deadline for comments from jurists, women's groups and other forums to revamp existing legislation to deal with sex offenders.

Congress party chief Sonia Gandhi on Sunday condemned the ""shameful"" social attitudes that she said led to crimes like gang-rape. The case had ""shaken the entire country"", she added.
India's 153-year-old penal code stipulates rapists should serve a minimum of seven years in prison and a maximum of life, while gang-rape convicts face a minimum term of 10 years and life imprisonment.
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gangrape Case"
https://www.ndtv.com/india-news/amanat-case-now-another-suspect-is-under-18-claims-lawyer-510980,"'Amanat' case: now, another suspect is under 18, claims lawyer",N/A,rape,New Delhi,Incident timeframe: Month before article publication,"This Article is From Jan 21, 2013
'Amanat' case: now, another suspect is under 18, claims lawyer
Reported by:
Tanima Biswas
Edited by:
Mala Das
India
Jan 21, 2013 19:49 pm IST
Read Time:
3 mins
Share
New Delhi:
The five men accused of raping and murdering a medical student on a bus in Delhi last month were brought to a special fast-track court today which will begin their trial on Thursday.

A lawyer for one of them says his client, Vinay Sharma, who worked at a gym as a fitness instructor, is under 18 and should be tried at a juvenile court. The police had said he is 20.

""My client is a minor and I have requested the court that his case should be moved to the juvenile justice court,"" Mr Sharma's lawyer AP Singh said to news agency AFP outside the courtroom, adding that a ruling was expected on Thursday, when the case will next be heard.

If convicted, the five men could face the death penalty. Their faces were covered by woollen scarves as they arrived in the court, surrounded by a ring of policemen.

In mid-December, they allegedly took a school bus out for a spin, pretending to be a charter bus that ferries passengers in Delhi, and attacked 23-year-old Amanat (NOT her real name) and her male friend with an iron rod after the couple bought tickets. They then allegedly took turns raping Amanat before throwing her with her friend onto the road. They wanted to run her over, the police has claimed, but her friend pushed her out of the way.

A sixth suspect in the crime which pierced India's conscience and provoked weeks of protests claims he is 17 and is being tried in a juvenile court, where the maximum sentence he faces is three years at a reform facility.

The judge of the fast-track court said today that the trial will be held in-camera or behind closed doors, with the media being told what parts of the proceedings can be reported. Defence lawyers wanted the proceedings to be held in an open court, but that motion was rejected by judge Yogesh Khanna partly to protect the identity of the student. (Read)

The judge told the lawyers to prepare for opening statements on Thursday. Once the trial begins, daily hearings are likely.

Tomorrow, the Supreme Court will hear a request by defence lawyers to move the trial outside Delhi because they claim the weight of public pressure in the capital is weighing heavily on the government and the judiciary.

(With inputs from Agencies)
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gang-rape"
https://www.ndtv.com/delhi-news/sexual-harassment-on-delhi-buses-510937,Sexual harassment on Delhi buses,N/A,"rape, sexual harassment",New Delhi,Incident timeframe: Month before article publication,"This Article is From Jan 21, 2013
Sexual harassment on Delhi buses
Agence France Presse
Delhi
Jan 21, 2013 11:59 am IST
Read Time:
6 mins
Share
New Delhi:
On a wintry evening in Delhi, beautician Geeta Misarvan leaves work, steeling herself for a long wait until a bus arrives, and with it the dreaded prospect of being groped by strangers during the ride home.

""Once a guy sees you travelling alone, he will come and stand right behind you. Then, he will lean in and press his body against yours and try to touch you,"" Misarvan said, describing an ordeal endured daily by many women in urban India.

In Delhi's crowded coaches, where men easily outnumber women, the sense of hostility and fear is particularly palpable in the wake of the widely-discussed gang-rape and murder of a young student on a moving bus in the city last month.

""It's terrifying,"" Misarvan told AFP. ""Sometimes I just lose it and ask the guy to stand properly but then he just yells at you, telling you to shut up.

""It's upsetting, but what more can I do? If the guy gets even more aggressive or violent, no one on that bus is going to help me... so I just put up with it and wait for my bus stop,"" she said.

Once 34-year-old Misarvan steps off the bus, she hunts for an auto-rickshaw, three-wheeled vehicles which are cheaper than taxis, since it's too dark and unsafe to make the 35-minute walk alone to her house.

On most evenings it takes her 90 minutes to arrive home from work.

India's expanding economy has seen unprecedented numbers of women join the workforce, but their emergence has been accompanied by growing threats to their security.

Like many working women, Poonam, a 21-year-old barista at an upmarket coffee shop in the capital, often stays late serving customers and says her parents fret nonstop about her comings and goings, calling her every night.

""I try to get an auto-rickshaw (home) because it's safer but the drivers haggle for double pay and I can't always afford it. So I end up waiting late at night for the bus, which never arrives on time,"" she told AFP.

Once on board, Poonam, who declined to give her surname, says that sexual harassment is a constant risk.

""There's nothing you can do about it, if you tell your family, chances are they will just tell you to stay home,"" she said.

India's Prime Minister Manmohan Singh has said that economic progress is impossible without the ""active participation"" of women, but there are signs that the Delhi gang-rape case has led some to turn their backs on the workplace.

A survey by industry group ASSOCHAM published this month showed a 40 per cent fall in the productivity of female employees at call centres and IT firms in the country because many had reduced their hours or had quit their jobs.

Insensitive comments from politicians implying women are to blame for sexual assaults and clumsy ""safety tips"" from police have only fuelled anger among commuters.

A Delhi Police advisory posted on its official website suggests that women should ""turn off"" prospective attackers by vomiting or ""acting crazy"".

Just days after the December 16 gang-rape, KP Raghuvanshi, a senior police officer in Mumbai told female college students to carry a packet of chilli powder with them always and use it when threatened, the Press Trust of India reported.

While trains in Mumbai and Delhi run segregated women-only coaches in response to the high incidence of sexual harassment, many have now called for more vigilance by authorities and frequent police checks.

Police and prosecutors have outlined how the student and her male companion struggled to find transport to go home and so agreed to climb aboard the bus driven by the rapists.

The group allegedly beat up the man and repeatedly raped and assaulted the victim with a rusting metal bar in the back of the bus while driving around Delhi for some 45 minutes. Five adults were due to go on trial on Monday on charges of rape and murder in connection with the attack.

Since the attack, beautician Misarvan, who often boarded similar privately-run buses to visit her widowed mother in west Delhi, says she is too afraid to keep doing so and now spends more to take an auto-rickshaw instead.

Like her other female colleagues, she tries to leave work as early as possible and expresses no faith in the Indian police's ability to protect her.

""Nowhere in this country is safe,"" says the mother of two, the first woman in her family to have a job.

""I worry a lot about my daughter growing up here, whether she will have to endure the same problems, the same risks that I deal with every time I leave my house,"" she added.

Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gangrape Case"
https://www.ndtv.com/india-news/amanat-case-defence-lawyers-want-trial-transferred-out-of-delhi-510828,'Amanat' case: Defence lawyers want trial transferred out of Delhi,N/A,rape,New Delhi,Incident timeframe: Month before article publication,"This Article is From Jan 19, 2013
'Amanat' case: Defence lawyers want trial transferred out of Delhi
Reported by:
Tanima Biswas
Edited by:
Abhinav Bhatt
India
Jan 20, 2013 00:09 am IST
Read Time:
2 mins
Share
New Delhi:
Lawyers for the five men accused of the gang-rape and murder of a medical student in Delhi last month want the trial to be moved out of Delhi for ""proper and justifiable hearing,"" and suggested Mathura and Coimbatore as options.

The five men are being represented by four different lawyers, who say that their clients are unlikely to get a fair trial at a fast track court that was set up earlier this month specifically for this case and others involving crimes against women.

ML Sharma, who is defending Mukesh, the man who was driving the bus that night, claims that humungous public pressure is driving the media, the government and the judiciary to indict his client.

The savage assault on Amanat (NOT her real name), who died, and her male friend, who survived, triggered a wave of angry protests across India with student demonstrators taking the lead.

After initially failing to gauge the public mood or assuage the overwhelming anger and grief, senior ministers including Prime Minister Manmohan Singh pledged that there would be swift and severe punishment for the guilty.

So far the trial proceeding has been held behind closed doors, partly because of the risk to the accused, a concern emphasised by not just their lawyers but the public prosecutors as well. Lawyers for the five men in jail claim that other prisoners had attacked them.   

Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gangrape Case"
https://www.ndtv.com/delhi-news/delhi-witnessed-over-700-rape-cases-in-2012-highest-in-last-10-years-510785,"Delhi witnessed over 700 rape cases in 2012, highest in last 10 years",N/A,"rape, molestation, sexual harassment",There has been a steady increase in visibility of women police inselected (Police Station Area),Timeframe unknown (article published on N/A),"This Article is From Jan 19, 2013
Delhi witnessed over 700 rape cases in 2012, highest in last 10 years
Reported by:
Alok Pandey
,
Tanima Biswas
Edited by:
Surabhi Malik
Delhi
Jan 19, 2013 15:33 pm IST
Read Time:
3 mins
Share
(File Photograph: A picture taken during protests against 'Amanat' case in Delhi)
New Delhi:
Delhi witnessed a 23.43 per cent increase in rape cases inthe last one year, revealed figures released by the Delhi Police on Friday.While 572 rapes were reported in the national capital in 2011, the number roseto 706 in 2012.

According to National Crime Records Bureau data, the number of rape casesreported in 2012 is the highest in the last 10 years; they are also more thandouble of what were reported in 2002.

Cases of molestation have also gone up by 10.65 per cent - from 657 in 2011to 727 last year.

Statistics released by the Delhi Police at its Annual Press Conference also show that the outrage over theDecember 16 gang-rape of medical student 'Amanat' (NOT her real name) appearsto have had no effect on offenders. The city witnessed 45 rapes and 75 cases ofmolestation in the last 15 days of 2012 - the fortnight after 'Amanat' wasraped.

It was during this period that the city saw massive protests over the incident- Delhiites took to the streets demanding justice for the 23-year-old who diedin a hospital in Singapore 13 days after battling for her life. She wasbrutally assaulted with an iron rod by six men who later gang-raped her on amoving bus.

Delhi Police statistics also showed that 96 per cent of rape-accused are knownto victims while only 3.68 per cent of them are complete strangers.

Delhi Police Commissioner Neeraj Kumar said in order to check the risingincidents of crime against women, the Delhi Police has taken many steps.""The rate of conviction of rapes in Delhi is much higher than nationalrate. We are not taking solace in this. We need to do much more,"" he said.

""There has been a steady increase in visibility of women police inselected police stations, PCR vans and motorcycle patrols. To counter problemsof sexual harassment, women police are deployed in civil clothes at appropriateplaces. The police stations at North and South Campus have majority of womenpolice officers,"" he added.
Number of rape cases reported in Delhi from 2002 to 2012 (as per National Crime Records Bureau data)
2002: 320

2003: 406

2004: 457

2005: 562

2006: 533

2007: 524

2008: 396

2009: 404

2010: 489

2011: 572

2012: 706
(With Inputs from agencies)


Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Rape"
https://www.ndtv.com/delhi-news/96-per-cent-rape-accused-known-to-victims-delhi-police-510766,96 per cent rape accused known to victims: Delhi Police,N/A,"rape, molestation",When a woman complainant comes to a (Police Station Area),Timeframe unknown (article published on N/A),"This Article is From Jan 18, 2013
96 per cent rape accused known to victims: Delhi Police
Indo-Asian News Service
Delhi
Jan 18, 2013 22:43 pm IST
Read Time:
3 mins
Share
New Delhi:
Despite elaborate steps by Delhi Police to ensure safety of women in the national capital, there is a sharp rise in the number of rape cases. Nearly 96 per cent of offenders are either related or known to victims, say police.

A total of 706 rape cases were reported in Delhi 2012 as compared to 572 in 2011. However, the incidence of rape per lakh population has shown a steady decline, coming down from 4.42 per lakh in 2005 to 4.15 per lakh in 2011.

Addressing the annual press conference of the Delhi Police, Commissioner Neeraj Kumar said that the brutal gang-rape of a 23-year-old paramedical student inside a moving bus in Delhi on December 16 was ""a turning point"" in rape cases.

Many elaborate steps have since been initiated by the force to ensure the safety of women.

""To reduce crime against women and make Delhi safer for women, we have taken elaborate measures. We have had a women's help desk that is now operational 24x7. When a woman complainant comes to a police station, jurisdiction will not be made an issue. Each deputy commissioner will go out for patrolling till midnight. We have introduced additional pickets. Each thana-level (police station) committee will be re-constituted to include women's NGOs. There will be zero tolerance for eve teasing,"" Mr Kumar asserted.

Delhi Police statistics showed that rape was usually committed by someone known to or related to the victim; 96 per cent of rape-accused are known to the victim, while only 3.68 per cent of rape accused are complete strangers, according to Delhi Police.

""Except for 26 cases reported in the year 2012, the accused were known to the victims in all other cases. This makes prevention of such crimes comparatively more difficult. These are opportunistic crimes, committed in private spaces,"" Mr Kumar said.

As far as molestation of women cases were concerned, in 2011, 727 such cases were reported. Of these, police claimed to have solved 94 per cent.

The police commissioner said there is a women's desk in each police station, and a helpline, at number 1091, dedicated to women.

NGOs working in women's empowerment are associated with each of the police stations.

""We have so far received 602 calls on the women's helpline,"" the Delhi Police commissioner said.

Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Police"
https://www.ndtv.com/india-news/women-empowerment-should-start-from-home-sonia-gandhi-510762,Women empowerment should start from home: Sonia Gandhi,N/A,"sexual harassment, trafficking",Delhi (specific area not mentioned),Timeframe unknown (article published on N/A),"This Article is From Jan 18, 2013
Women empowerment should start from home: Sonia Gandhi
Press Trust of India
India
Jan 18, 2013 21:54 pm IST
Read Time:
2 mins
Share
Jaipur:
Shaken by the brutal gangrape incident in Delhi, Congress president Sonia Gandhi today made a strong pitch for starting women empowerment from home.

""Mothers should teach their boys how to respect women in their family and in the neighbourhood. Women empowerment should start from home,"" she was quoted as having said at the party's Chintan Shivir in Jaipur.

She spent 30 minutes in the meeting of Congress group on women empowerment headed by MP Girija Vyas.

Earlier, in her opening remarks, Mrs Gandhi asked partymen to bring gender issues to ""the heart of our political activity"" saying the ""very disturbing trends"" against women and children should wake the party.

In her address, she described atrocities on women as a blot on conscience and a matter of shame, and stressed that gender issues should not just confined to Mahila Congress or women organisations only.

""I must say with the greatest anguish and pain that discrimination against the girl child continues. Atrocities on women, both in urban and rural India, are a blot on our collective conscience and a matter of great shame,"" Mrs Gandhi said.

""The way we still treat widows, the prevalence of female foeticide even in economically prosperous regions, the trafficking of children and women, brazen sexual harassment - these are all very disturbing trends that should shake and awaken us,"" she said.

""The entire party must understand them, and bring them to the heart of our political activity and change mindset,"" she added.

Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Chintan Shivir"
https://www.ndtv.com/india-news/lalu-prasad-reveals-the-name-of-the-woman-who-was-gang-raped-in-delhi-510753,Lalu Prasad reveals the name of the woman who was gang-raped in Delhi,N/A,rape,Delhi (specific area not mentioned),Timeframe unknown (article published on N/A),"This Article is From Jan 18, 2013
Lalu Prasad reveals the name of the woman who was gang-raped in Delhi
Indo-Asian News Service
India
Jan 18, 2013 20:57 pm IST
Read Time:
2 mins
Share
Kolkata:
Rashtriya Janata Dal (RJD) chief Lalu Prasad mentioned the name of the medical student who died after being brutally gang-raped by six men in Delhi while demanding death punishment for the perpetrators at a function in Kolkata today.

""I went to meet the family of the victim and the father related how the young girl was subjected to barbarism. He revealed his daughter's name to me,"" said Mr Prasad before mentioning the name of the victim to the audience.

""So long as a rape victim is alive you cannot mention her name, but in this case she is no more,"" added Mr Prasad while addressing an interactive programme on women's empowerment organised by the FICCI Ladies Organisation in Kolkata.

Union Law Minister Ashwani Kumar this month had said that the law was not in favour of revealing the identity of the woman.

Citing examples of Arab countries where criminals are stoned to death, Mr Prasad demanded the culprits should be hanged and called for stronger laws and stringent punishment for rape and other crimes against women.

""Our party has always been advocating for punishment for rapists and in the next session of parliament we will put pressure on the government to amend the respective laws and provide death for rape,"" he said.

""If Raavan can be killed for abducting Sita, then why can't these inhumans be hanged. Unless there are stringent punishments we cannot prevent crime against women,"" Mr Prasad said.

The 23-year-old trainee physiotherapist was brutally gang-raped by six men in a moving bus in south Delhi on December 16, sparking a nationwide protest over crime against women. She died on December 29 in a Singapore hospital where she was airlifted for specialised treatment.

Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gangrape Case"
https://www.ndtv.com/cities/chargesheet-filed-within-45-hours-in-jabalpur-rape-case-510703,Chargesheet filed within 45 hours in Jabalpur rape case,N/A,rape,Delhi (specific area not mentioned),Timeframe unknown (article published on N/A),"This Article is From Jan 18, 2013
Chargesheet filed within 45 hours in Jabalpur rape case
Press Trust of India
Cities
Jan 18, 2013 11:51 am IST
Read Time:
4 mins
Share
Bhopal:
The outburst of emotions in the aftermath of the Delhi gang-rape case seems to have its desired effect on those responsible for law and order situation with the police in Madhya Pradesh's Jabalpur district filing a chargesheet in a rape case within 45 hours of the crime and that too against a powerful person.

""Sihora Police Station completed the investigations soon after filing of an FIR in the rape case involving a nine-year-old girl and filed the charge sheet within 45 hours of the heinous crime,"" Inspector General Jabalpur range, Madhu Kumar said.

""We have not just arrested the accused Congress corporator, Mohammad Gaus Azad on the charge of raping a minor but also collected credible evidence against him to ensure his conviction,"" the IG said.

""The case has been handed over to a Fast Track Court for trial and I am hopeful that the decision too would come soon in the matter, may be in a month or two"" he said.

Azad, a corporator from Sehora town, about 40 km away from Jabalpur district headquarter, had allegedly raped a nine-year-old girl after entering the house of the victim around 7.30 pm on January 13, taking advantage of the darkness as the power connection of the house was snapped due to non-payment of electricity bill, police sources said.

At the time of the incident, a lantern was lit in the house while the victim's father had gone to a nearby market while her brother was sleeping with her, police said.

Azad then allegedly raped the little girl and when she started crying in pain, he escaped from the spot threatening her with dire consequences if she revealed the incident to anyone, police said.

However, upon hearing the screams of the victim, neighbours reached the spot but Azad managed to escape after which the matter was reported to the police following which a case was registered under section 376(2)(f) (rape of girl under twelve years of age), 450 (criminal trespass) and other sections of the IPC, Sihora Police Station in-charge, Upendra Dixit said.

In swift action, police arrested Azad on January 14 as the girl recognised him as he was a well-known figure in the town and also she saw him in the light of a lantern.

After collecting credible evidence from the spot including injury marks on the girl's body caused by the accused, a lantern and other vital things besides the initial forensic report, the chargesheet was prepared and filed within 45 hours of the crime in the court, the police said.

The court has referred the matter to a Fast Track Court for speedy trial of the case.

However, taking into account the seriousness of the issue, Jabalpur District Congress (Rural) President, Rupendra Patel sacked Azad from the party.
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Rape"
https://www.ndtv.com/india-news/delhi-gang-rape-case-defence-lawyer-says-police-biased-wants-trial-moved-out-of-delhi-510631,"Delhi gang-rape case: defence lawyer says police 'biased', wants trial moved out of Delhi",N/A,"rape, gang rape",New Delhi,Incident timeframe: Month before article publication,"This Article is From Jan 17, 2013
Delhi gang-rape case: defence lawyer says police 'biased', wants trial moved out of Delhi
Reported by:
Tanima Biswas
Edited by:
Janaki Fernandes
India
Jan 17, 2013 16:08 pm IST
Read Time:
3 mins
Share
New Delhi:
Ram Singh one of six men accused of raping and brutally murdering a 23-year-old medical student in a moving bus in Delhi last month, plans to petition the Supreme Court to move the trial out of Delhi.

Ram Singh was the driver of the bus in which the men inflicted the horrific assault on the young student and is the main accused. His lawyer, VK Anand, said today that he will move the Supreme Court to shift the case as he believes his client will not receive a fair trial in Delhi. Mr Anand alleges that the police is 'biased' against Ram Singh. Mr Anand has sought that the trial be moved to anywhere else in the country except Uttar Pradesh, where the girl came from.

ML Sharma, the lawyer of Ram Singh's brother, Mukesh, had earlier alleged that the accused were being physically tortured by the police in jail.

The defence lawyers, while scrutinising documents submitted by the Delhi Police along with its 650-page chargesheet, have also claimed that some crucial statements are illegible and have asked for new copies. The trial in a case that shook the nation's conscience, will be assigned to a fast-track court inaugurated earlier this month specially to hear this case and others involving crime against women.

One of the six men accused claims to be a minor and a Juvenile Justice Board will decide whether he is indeed a juvenile and so should be tried as such. The five other accused are being represented by a quartet of lawyers who have volunteered to handle their defence. Ram Singh is being represented by VK Anand, his brother, Mukesh, is being defended by ML Sharma. Another lawyer, AP Singh, will defend Akshay Singh, a bus cleaner and Vinay Sharma, who worked at a gym. Pawan Gupta, a fruit seller, is being defended by counsel Vivek Sharma.

The men are accused of gang-raping and brutally assaulting the medical student on December 16 last year and then throwing her out of the bus. The incident sparked outrage in the country and people took to the streets to demand the most stringent punishment for the accused. The young woman fought a valiant battle for her life in hospital for 13 days, but her injuries were too severe and she died in a Singapore hospital on December 29.

All the accused were arrested within days of the horrific assault.

 

  Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gang Rape Case"
https://www.ndtv.com/india-news/delhi-gang-rape-case-accused-juveniles-school-principal-claims-he-is-minor-510419,Delhi gang-rape case: Accused juvenile's school principal claims he is minor,N/A,rape,Munirka,Timeframe unknown (article published on N/A),"This Article is From Jan 15, 2013
Delhi gang-rape case: Accused juvenile's school principal claims he is minor
Reported by:
Tanima Biswas
Edited by:
Shamik Ghosh
India
Jan 15, 2013 22:01 pm IST
Read Time:
4 mins
Share
New Delhi:
The school principal of the juvenile arrested in the gang-rape and murder case of a 23-year-old medical student today said he submitted before a Juvenile Justice Board that as per the school records the accused is 17 years and six months old. The juvenile is one of the six arrested men accused of raping and brutally assaulting the medical student, who died less than two weeks after the incident.

The former principal of the school in Badaun in Uttar Pradesh, where the juvenile had reportedly studied till Class III, appeared before the Board, presided over by Principal Magistrate Geetanjali Goel.

""We take this as the official record and later on follow the same throughout the academic session, so it could not be doubted,"" the principal told the media. However, the police says the school never asks the parents to give the child's birth certificate as age proof during the time of admission.

As per the school records, the juvenile accused was 17 years 6 months and 11 days old on the night of the incident. According to the police, the juvenile was one of the most savage attackers, but because of his age, he could be let off with a minimum punishment of three years of imprisonment, even after conviction.

However, if the Juvenile justice board is not satisfied with the school principal's statement and there is doubt about his date of birth, police will be able to conduct an ossification or a bone marrow test to determine his age. If the accused turns out to be an adult, then the police will file a supplementary chargesheet. But if the Juvenile Justice Board concludes that he is a minor then they will file an inquiry report, detailing his exact role in the brutal incident.

Taking note of the submissions made by the school principal, the court has now fixed January 28 as the next date of hearing in the case. The legal aid counsel for the juvenile, advocate Rajesh Tiwari, however, told the media outside the court that on the next date of hearing in the case the Board will hear arguments to decide the age of the juvenile and will thereafter give its verdict whether he is a major or minor.

The horrific incident took place on the night of December 16, 2012 when the 23-year-old medical student and her male friend boarded a private bus from Munirka in south Delhi after watching a movie in a mall. The six men on board brutally assaulted the couple and gang-raped the girl for forty minutes before throwing them out of the bus in a semi-naked state. After bravely fighting against the odds for 13 days, the girl succumbed to her injuries in a hospital in Singapore on December 29.

(With inputs from PTI)
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Delhi Gangrape Case"
https://www.ndtv.com/delhi-news/minor-allegedly-raped-at-knife-point-in-delhi-510219,Minor allegedly raped at knife-point in Delhi,N/A,"rape, sexual assault",New Delhi,Timeframe unknown (article published on N/A),"This Article is From Jan 13, 2013
Minor allegedly raped at knife-point in Delhi
Indo-Asian News Service
Delhi
Jan 13, 2013 22:02 pm IST
Read Time:
1 min
Share
New Delhi:
A 14-year-old student was allegedly raped by her neighbour at knifepoint in New Delhi, police said on Sunday. The accused has been arrested.

""The class 8 student was allegedly raped at knife-point by her neighbour at her residence in east Delhi on Saturday afternoon,"" said a police officer.

In her police complaint, the victim said that Aalim, 25, forced himself on her and proceeded to sexually assault her after scaling the wall of her house even as her mother slept in the very next room.

Before escaping, Aalim threatened to kill her if she revealed it to anyone. The victim, however, told her mother as soon as he left, police said.

""Aalim was arrested immediately after the victim's medical examination confirmed sexual assault,"" an officer added.

Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Rape Case"
https://www.ndtv.com/india-news/politicians-making-anti-women-comments-should-be-asked-to-go-home-jairam-ramesh-510025,Politicians making anti-women comments should be asked to go home: Jairam Ramesh,N/A,rape,New Delhi,Timeframe unknown (article published on N/A),"This Article is From Jan 11, 2013
Politicians making anti-women comments should be asked to go home: Jairam Ramesh
Press Trust of India
India
Jan 11, 2013 10:32 am IST
Read Time:
4 mins
Share
New Delhi:
Taking a strong stand against the statements made by some politicians over the gang-rape of a 23-year-old medical student in Delhi, Union Minister Jairam Ramesh said such people should be asked to ""go home"".

The minister said he felt ""diminished as a human being"" after the December incident which has hurt India's image across the world.

""None of us have come out of this looking good. Personally as a man, as an Indian, I felt demeaned by what happened. I felt diminished as a human being,"" he said.

Asked whether those who made insensitive statements should be punished or not, Mr Ramesh said, ""Privately I think anybody who makes such comments should be asked to go home. You make this comment with full knowledge. It is not that you have been misquoted... I find it appalling actually.""

Justifying the angry reaction from masses after the incident, he said the opportunity should be used to sensitise people and initiate political reforms in the country.

""There is anger against the political class and political process, which I think is perfectly justified... I would be the first to say that political class must look inwards. Why are we taking so much time on electoral reforms? Why are we giving tickets to criminals? Why are we giving tickets to people against whom rape charges have been framed,"" he said.

He said people are asking legitimate questions from the political parties. ""Why can't the political parties change their way of funding? The greatest source of black money in our country today is political financing. But there is no major reforms in this,"" he said.

Mr Ramesh suggested abolishing the MPLAD scheme and using the money to finance legitimate political activities.

""Ten years ago I had suggested that just abolish MPLADs and put that as state funding of elections. Today we are spending close to Rs 5000 crore a year on MPLADs,"" he said.

Mr Ramesh said all politicians should not be painted with the same brush.

""I don't think you can paint all politicians in all political parties with the same brush. There are black sheep, we have to isolate them. We must keep them aside, we must reform our political financing and electoral reforms,"" he added.

On typecasting Ministries such as Women and Child Development by putting them under women Ministers, Mr Ramesh said he will accept the portfolio if he gets the opportunity.

""Let me tell you if I am offered the Women and Child Development Ministry, I will gladly take it. I think it is a very important portfolio. I think this is typecasting and we have to get out of this typecasting,"" he said.

He also took a dig at religious leaders for making insensitive remarks.

""Look at some of the statements that have been made by so called religious personalities who appear on television giving solace to lakhs of Indian. If this is their mindset, then I am afraid we have a long way to go,"" he said.

Along with political and administrative reforms, the Minister also strongly advocated police reforms and making the force autonomous and professional.

Mr Ramesh, who also headed the Drinking Water and Sanitation Ministry till last Cabinet reshuffle, said one of the ways to ensure security and dignity for women is to ensure toilets for them.

""One of the most powerful thing any government can do is to take up the sanitation issue as a national obsession and make sure that all women have toilets, both in rural areas and urban areas,"" he said.
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Jairam Ramesh, Delhi Gangrape Case"
